Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
743,12.095141084822892,0.0,0.6666666666666666,0.4353777312816951,0.2781965720507751,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.47368421052631576,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.08333333333333333,0.1,1.0,0.0,0.875,0.875,0.6666666666666666,0.24434389140271495,0.0,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.7963400236127508,0.6274382314694409,1.0,1.0,1.0,1.0,0.6888912668982368,0.0,0.0,0.4633636603546538,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.0,0.5,0.5,0.08333333333333333,0.0,0.5,0.5104790419161678,0.5,1.0,1.0,0.3061224489795918,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.9999999999999999,0.25,0.3333333333333333,0.75,0.0,0.0,0.0
753,12.287652632522597,0.0,0.6666666666666666,0.6102977452173723,0.3504599508580002,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,0.75,0.33333333333333337,0.33333333333333326,0.10714285714285714,0.15,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.7931262392597488,0.0,0.0,0.16469893742621014,0.7119635890767231,1.0,1.0,1.0,1.0,0.7786142532031457,0.0,0.0,0.5695399316559921,1.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.10714285714285714,1.0,0.5,0.5658682634730539,0.5,1.0,1.0,0.42857142857142855,0.1588235294117647,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
757,12.26434155365415,0.5714285714285714,0.6666666666666666,0.4758393512768846,0.47522560310538786,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,1.0,0.6666666666666666,0.33333333333333326,0.023809523809523808,0.03333333333333333,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.013218770654329148,0.0,0.0,0.499409681227863,0.31339401820546164,1.0,1.0,1.0,1.0,0.2993633369146753,0.8177697189483227,0.0,0.7446658702301772,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,0.5,0.5,0.023809523809523808,1.0,0.5,0.568862275449102,0.5,1.0,1.0,0.36734693877551017,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
763,12.279323107269766,0.5714285714285714,1.0,0.5270959937703319,0.2962628464828594,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.894736842105263,0.8,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.011904761904761904,0.016666666666666666,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,1.0,1.0,0.5,0.5,0.75,1.0,0.015862524785194974,0.0,0.0,0.43211334120425027,0.2418725617685306,1.0,1.0,1.0,1.0,0.18923071199025276,0.7098821396192203,0.0,0.6057945017948594,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,0.5,0.5,0.011904761904761904,0.0,0.5,0.6227544910179641,0.5,1.0,1.0,0.4311224489795918,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
777,12.308177868467327,0.0,0.6666666666666666,0.6864310761779144,0.50783390040709,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.011904761904761904,0.0,1.0,0.0,0.875,0.875,0.6666666666666666,0.5429864253393666,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.013218770654329148,0.0,0.0,0.9409681227863046,0.799739921976593,1.0,1.0,1.0,1.0,0.8465114374552831,0.0,0.0,0.6498880135984857,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,0.5,0.5,0.011904761904761904,1.0,1.0,0.9985029940119763,0.5,1.0,1.0,0.36734693877551017,0.34705882352941175,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,1.0,1.0,0.0,0.0,0.0
778,11.867097278690842,0.0,0.6666666666666666,0.8216810668547225,0.6497812559355483,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.21052631578947367,0.8,0.0,1.0,0.75,0.16666666666666663,0.33333333333333326,0.38095238095238093,0.5333333333333333,0.5,0.0,0.375,0.5,0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.4,0.5036351619299405,0.0,0.0,0.0602125147579693,0.31209362808842656,1.0,0.0,1.0,1.0,0.32732851504948535,0.0,0.0,0.03549799946044718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.5,0.38095238095238093,0.0,0.5,0.3622754491017965,0.5,1.0,1.0,0.6147959183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
781,12.078239274020289,0.0,0.6666666666666666,0.4073521031758083,0.22093892247445712,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5789473684210527,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.14285714285714285,0.18333333333333332,1.0,0.0,0.375,0.375,0.6666666666666666,0.08597285067873305,0.0,1.0,1.0,0.5,1.0,0.0,0.8,0.0,0.0,0.0,0.730224321133412,0.5546163849154747,1.0,0.6666666666666666,1.0,1.0,0.6240133799807541,0.0,0.0,0.3865885505806794,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.5,0.75,0.5,0.14285714285714285,0.5,0.5,0.30538922155688625,0.5,1.0,1.0,0.5612244897959183,0.12352941176470589,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.3333333333333333,0.75,0.0,0.0,0.0
782,12.077670930725649,0.5714285714285714,0.6666666666666666,0.4353777312816951,0.1428103909307774,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.47368421052631576,0.8,0.0,1.0,1.0,0.33333333333333337,0.33333333333333326,0.16666666666666666,0.23333333333333334,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.4,0.255783212161269,0.0,0.0,0.22077922077922077,0.24512353706111836,1.0,1.0,1.0,1.0,0.24061287410565235,0.7189483227561196,0.0,0.6427758350780177,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,0.5,0.5,0.16666666666666666,1.0,0.5,0.42814371257485034,0.5,1.0,1.0,0.0,0.7294117647058823,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.3333333333333333,0.75,0.0,0.0,0.0
783,12.139398512262181,0.0,0.6666666666666666,0.4625539658964386,0.811242522377011,0.0,1.0,0.5,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.09523809523809523,0.11666666666666667,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.8341204250295159,0.6690507152145644,1.0,1.0,1.0,1.0,0.7401366903517381,0.0,0.0,0.5240064031748766,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.09523809523809523,1.0,0.5,0.6092814371257484,0.5,1.0,1.0,0.0,0.19411764705882353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
793,12.50539915757667,0.5714285714285714,0.6666666666666666,0.7469088499089418,0.4085063278369372,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.8421052631578947,0.8,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.13095238095238093,0.16666666666666666,1.0,0.0,0.125,0.125,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5697290152015863,0.0,0.0,0.15053128689492326,0.4765929778933681,1.0,1.0,1.0,1.0,0.5308735573368866,0.8032638259292838,0.0,0.8796328960598672,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.75,0.5,0.11904761904761904,0.0,0.5,0.38473053892215575,0.5,1.0,1.0,0.4591836734693877,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.3333333333333333,0.75,0.0,0.0,0.0
794,12.323855681186558,0.0,0.6666666666666666,0.5755806182566703,0.3435693008062852,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.894736842105263,0.8,0.0,1.0,0.75,0.6666666666666666,0.33333333333333326,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.31674208144796384,0.5,1.0,1.0,0.5,0.5,0.5,0.8,0.0,0.0,0.0,0.8831168831168831,0.7230169050715215,1.0,1.0,1.0,1.0,0.779789947617183,0.0,0.0,0.5709312233886159,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.41317365269461087,0.5,1.0,1.0,0.42857142857142855,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,1.0,1.0,0.0,0.0,0.0
797,11.874090314181814,0.0,0.6666666666666666,0.5145538716825238,0.25349883553786245,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.21052631578947367,0.8,0.0,1.0,0.75,0.33333333333333337,0.33333333333333326,0.3571428571428571,0.5,1.0,0.0,0.5,0.5,0.6666666666666666,0.33484162895927605,0.0,1.0,0.5,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.3896103896103896,0.17945383615084523,1.0,1.0,1.0,1.0,0.646175788612692,0.0,0.0,0.4128150729971205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666665,1.0,0.5,0.75,0.5,0.3571428571428571,1.0,0.5,0.4940119760479042,0.5,1.0,1.0,0.35204081632653056,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.2727272727272727,0.25,0.3333333333333333,0.75,0.0,0.0,0.0
803,12.14950229404178,0.5714285714285714,0.6666666666666666,0.4073521031758083,0.25369704813812,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.03571428571428571,0.05,1.0,0.0,0.625,0.625,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.42828816920026436,0.0,0.0,0.047225501770956316,0.22366710013003901,1.0,1.0,1.0,1.0,0.1468123823543701,0.6600181323662738,0.0,0.5427454761908557,1.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.5,1.0,0.5,0.03571428571428571,0.5,0.5,0.31736526946107785,0.5,1.0,1.0,0.09183673469387754,0.10588235294117647,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.5,0.3333333333333333,0.75,0.0,0.0,0.0
806,12.33569641332368,0.0,0.6666666666666666,0.7371082374807738,0.5815065280204585,0.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.894736842105263,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.0,0.0,1.0,0.0,0.875,0.875,1.0,0.579185520361991,0.5,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.8364817001180637,0.6716514954486347,1.0,1.0,1.0,1.0,0.7389066951286729,0.0,0.0,0.52255085302121,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.3333333333333335,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.532934131736527,0.5,1.0,1.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,1.0,1.0,0.0,0.0,0.0
816,12.323411137947407,0.0,0.6666666666666666,0.1634963293698859,0.5723868663480722,0.0,1.0,0.5,0.6666666666666666,0.0,1.0,1.0,0.6842105263157894,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.14285714285714285,0.2,1.0,0.0,0.875,0.875,0.6666666666666666,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.973435655253837,0.8224967490247075,1.0,1.0,1.0,1.0,0.8717376443919722,0.0,0.0,0.6797401696837877,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.14285714285714285,1.0,0.5,0.5988023952095809,0.5,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.3333333333333333,0.75,0.0,0.0,0.0
819,11.951180395901384,0.8571428571428571,0.6666666666666666,0.6215777318241615,0.3126469175175295,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.7894736842105263,0.8,0.0,1.0,0.5,0.33333333333333337,0.9999999999999998,0.46428571428571425,0.65,1.0,0.0,0.375,0.375,0.6666666666666666,0.1809954751131222,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.3331130204890945,0.0,0.0,0.2987012987012987,0.4070221066319897,1.0,0.6666666666666666,1.0,1.0,0.4703518450420914,0.0,0.0,0.20474876242669282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.0,0.5,0.5,0.46428571428571425,0.0,0.5,0.3622754491017965,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,1.0,0.3333333333333333,0.75,0.0,0.0,0.0
821,12.117241431823558,0.5714285714285714,0.6666666666666666,0.5270959937703319,0.15106007046557224,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.6842105263157894,0.8,0.0,1.0,1.0,0.4999999999999999,0.33333333333333326,0.05952380952380952,0.08333333333333333,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.47107438016528924,0.26918075422626786,1.0,1.0,1.0,1.0,0.22749574338169332,0.7633726201269265,0.0,0.6665077592921316,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.05952380952380952,1.0,0.5,0.5943113772455091,0.5,1.0,1.0,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.3333333333333333,0.75,0.0,0.0,0.0
824,11.845819880243557,0.4285714285714286,0.6666666666666666,0.363599664400446,0.4068666230535021,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.2631578947368421,0.8,0.0,1.0,0.25,0.33333333333333337,0.9999999999999998,0.8214285714285714,0.9833333333333333,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.45926800472255014,0.25617685305591675,1.0,0.0,1.0,1.0,0.3751548657990833,0.4941069809610154,0.0,0.5660535374588953,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666665,1.0,0.5,1.0,0.0,0.8214285714285714,0.0,0.0,0.06287425149700598,0.5,1.0,1.0,0.8545918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5454545454545454,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
825,12.3570755190667,0.0,1.0,0.6327175907470619,0.5082686494290174,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.894736842105263,0.8,0.0,1.0,0.75,0.6666666666666666,0.33333333333333326,0.0,0.0,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.8,0.0,0.0,0.0,0.8789846517119244,0.7184655396618986,1.0,1.0,1.0,1.0,0.7756681175462257,0.0,0.0,0.5660535374588953,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.8652694610778444,0.5,1.0,1.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.0,1.0,1.0,0.0,0.0,0.0
828,12.14950229404178,0.0,0.6666666666666666,0.4353777312816951,0.2857571899070104,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.47368421052631576,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.09523809523809523,0.13333333333333333,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.013218770654329148,0.0,0.0,0.8465171192443919,0.6957087126137842,1.0,1.0,1.0,1.0,0.7425915283820403,0.0,0.0,0.526911406223042,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.5,0.75,0.5,0.09523809523809523,1.0,0.5,0.49251497005988026,0.5,1.0,1.0,0.7397959183673469,0.22941176470588234,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
833,12.375815420117268,0.5714285714285714,0.6666666666666666,0.08546912841031418,0.3774526074067852,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.6842105263157894,0.8,0.0,1.0,1.0,0.4999999999999999,0.6666666666666667,0.08333333333333333,0.11666666666666667,1.0,0.0,0.875,0.875,0.6666666666666666,0.5045248868778281,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.3192333113020489,0.0,0.0,0.2703659976387249,0.3621586475942783,1.0,1.0,1.0,1.0,0.3723575219727957,0.8050770625566637,0.0,0.7799427665051715,1.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.6666666666666665,1.0,0.5,0.75,0.5,0.08333333333333333,1.0,0.5,0.6212574850299402,0.5,1.0,1.0,0.4897959183673469,0.22941176470588234,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.75,0.0,0.0,0.0
835,11.8490404949436,0.0,0.6666666666666666,0.5637029994310061,0.22093892247445712,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.10526315789473684,0.8,0.0,1.0,0.75,0.16666666666666663,0.6666666666666667,0.5595238095238095,0.7833333333333333,1.0,0.0,0.875,0.875,0.6666666666666666,0.3076923076923077,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.3780568407138136,0.0,0.0,0.33766233766233766,0.49414824447334205,1.0,0.6666666666666666,1.0,1.0,0.544031121059561,0.0,0.0,0.2919392486319996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.0,0.5,0.5,0.5595238095238095,0.0,0.5,0.3862275449101797,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.7272727272727273,0.5,0.3333333333333333,0.75,0.0,0.0,0.0
839,11.877568578558138,0.0,0.6666666666666666,0.5637029994310061,0.37549309413883325,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6842105263157894,0.8,0.0,1.0,0.75,0.16666666666666663,0.6666666666666667,0.15476190476190477,0.03333333333333333,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.6487603305785123,0.46488946684005206,1.0,1.0,1.0,1.0,0.5087634240573804,0.0,0.0,0.2502042070413024,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.10714285714285714,0.0,0.0,0.23053892215568866,0.5,1.0,1.0,0.7091836734693877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.3333333333333333,0.75,0.0,0.0,0.0
840,11.779128505744886,0.4285714285714286,0.6666666666666666,0.5018338412296393,0.5472329853519762,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.15789473684210525,0.8,0.0,1.0,0.25,0.16666666666666663,0.6666666666666667,0.738095238095238,0.21666666666666667,1.0,0.0,0.125,0.125,0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.2,0.23265036351619298,0.0,0.0,0.24557260920897284,0.24967490247074123,1.0,1.0,1.0,1.0,0.1938199205566864,0.3916591115140526,0.0,0.34164108094979717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.0,0.5,0.0,0.738095238095238,0.0,0.0,0.06287425149700598,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,0.3333333333333333,0.75,0.0,0.0,0.0
850,12.138863895836725,0.8571428571428571,0.6666666666666666,0.6215777318241615,0.3818654675458353,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.5263157894736842,0.2,0.0,1.0,0.5,0.33333333333333337,0.9999999999999998,0.369047619047619,0.21666666666666667,0.5,0.0,0.5,0.5,0.6666666666666666,0.8144796380090499,0.5,0.5,0.5,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.3116883116883117,0.09362808842652795,1.0,1.0,1.0,1.0,0.5047559777908814,0.6899365367180417,0.0,0.794622570926907,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.6666666666666665,1.0,0.5,0.75,0.5,0.369047619047619,1.0,0.5,0.470059880239521,0.5,1.0,1.0,0.28826530612244894,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.3333333333333333,0.75,0.0,0.0,0.0
858,12.066810578196666,0.5714285714285714,0.6666666666666666,0.4353777312816951,0.24633078414229903,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.5789473684210527,0.8,0.0,1.0,1.0,0.33333333333333337,0.33333333333333326,0.17857142857142855,0.23333333333333334,1.0,0.0,0.375,0.375,0.3333333333333333,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.41440377804014167,0.2067620286085826,1.0,0.6666666666666666,1.0,1.0,0.1148513531337576,0.7062556663644606,0.0,0.560450881942355,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.5,0.75,0.5,0.17857142857142855,0.5,0.5,0.21706586826347313,0.5,1.0,1.0,0.0,0.21176470588235294,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
859,11.931635799828413,0.0,0.6666666666666666,0.6215777318241615,0.446898041950508,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.42105263157894735,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.39285714285714285,0.55,1.0,0.0,0.375,0.375,0.6666666666666666,0.42760180995475117,0.0,1.0,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.6434474616292798,0.4590377113133941,1.0,0.0,1.0,1.0,0.7024667191154652,0.0,0.0,0.4794285614130791,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.5,0.75,0.5,0.39285714285714285,1.0,0.5,0.42065868263473055,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.75,0.3333333333333333,0.0,0.0,0.0,0.0
863,11.931635799828413,0.0,0.6666666666666666,0.6327175907470619,0.387936281178634,0.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.47368421052631576,0.8,0.0,1.0,0.75,0.33333333333333337,0.33333333333333326,0.30952380952380953,0.4166666666666667,0.5,0.0,0.375,0.5,0.3333333333333333,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.2233972240581626,0.0,0.0,0.41440377804014167,0.42652795838751634,1.0,0.0,1.0,1.0,0.5071626377433383,0.0,0.0,0.24830987060673948,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.0,0.5,0.5,0.2857142857142857,0.0,0.5,0.4221556886227545,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,1.0,0.3333333333333333,0.75,0.0,0.0,0.0
864,11.794337924408413,0.0,0.6666666666666666,0.5018338412296393,0.22669606574453827,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.10526315789473684,0.8,0.0,1.0,0.75,0.16666666666666663,0.33333333333333326,0.5952380952380952,0.8333333333333334,0.5,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.2,0.7587574355584931,0.0,0.0,0.0,0.4967490247074122,1.0,0.0,1.0,1.0,0.5470985986709112,0.0,0.0,0.2955692363139377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333335,1.0,0.0,0.5,0.5,0.5952380952380952,0.0,0.0,0.7095808383233535,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.75,0.3333333333333333,0.75,0.0,0.0,0.0
865,12.431533509799543,0.0,1.0,0.5270959937703319,0.2962628464828594,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.894736842105263,0.8,0.0,1.0,0.75,0.4999999999999999,0.33333333333333326,0.011904761904761904,0.0,1.0,0.0,0.875,0.875,0.3333333333333333,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.8,0.0,0.0,0.0,0.8099173553719008,0.6423927178153447,1.0,1.0,1.0,1.0,0.7037487491654639,0.0,0.0,0.4809456884728336,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333335,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.49550898203592814,0.5,1.0,1.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,1.0,1.0,0.0,0.0,0.0
